Instance,Result,Time,Best,Mono
scc_rt_gmanews-sat,sat,88.91,No,No
scc_rt_gop,sat,1.46,No,No
scc_rt_gop-sat,sat,0.51,No,No
scc_rt_http,sat,3.52,No,No
scc_rt_http-sat,sat,0.76,No,No
scc_rt_israel,sat,1.43,No,No
scc_rt_israel-sat,sat,0.51,No,No
scc_rt_justinbieber,sat,9.93,No,No
scc_rt_justinbieber-sat,sat,3.42,No,No
scc_rt_ksa,sat,3.61,No,No
scc_rt_ksa-sat,sat,1.15,No,No
scc_rt_lebanon,sat,1.2,No,No
scc_rt_lebanon-sat,sat,0.42,No,No
scc_rt_libya,sat,2.71,No,No
scc_rt_libya-sat,sat,0.87,No,No
scc_rt_lolgop,sat,10.76,No,No
scc_rt_lolgop-sat,unknown,36000,No,No
scc_rt_mittromney,sat,6.8,No,No
scc_rt_mittromney-sat,sat,2.35,Yes,No
scc_rt_obama,sat,0.96,No,No
scc_rt_obama-sat,sat,0.28,No,No
scc_rt_occupy,sat,1.0,No,No
scc_rt_occupy-sat,sat,0.53,No,No
scc_rt_occupywallstnyc,sat,1.41,No,No
scc_rt_occupywallstnyc-sat,sat,8.57,No,No
scc_rt_oman,sat,2.1,No,No
scc_rt_oman-sat,sat,0.74,No,No
scc_rt_onedirection,sat,6.56,No,No
scc_rt_onedirection-sat,sat,7.11,No,No
scc_rt_p2,sat,2.45,No,No
scc_rt_p2-sat,sat,0.77,No,No
scc_rt_qatif,sat,4.94,No,No
scc_rt_qatif-sat,sat,5.56,No,No
scc_rt_saudi,sat,5.09,No,No
scc_rt_saudi-sat,sat,1.7,No,No
scc_rt_tcot,sat,2.18,No,No
scc_rt_tcot-sat,sat,0.69,No,No
scc_rt_tlot,sat,1.3,No,No
scc_rt_tlot-sat,sat,0.46,No,No
scc_rt_uae,sat,2.41,No,No
scc_rt_uae-sat,sat,1.02,No,No
scc_rt_voteonedirection,sat,0.34,No,No
scc_rt_voteonedirection-sat,sat,0.13,No,No
scc_twitter-copen,sat,8.24,No,No
scc_twitter-copen-sat,unknown,36000,No,No
soc-BlogCatalog,unknown,36000,No,No
soc-BlogCatalog-sat,unknown,36000,No,No
soc-FourSquare,unknown,36000,No,No
soc-LiveMocha,unknown,36000,No,No
soc-LiveMocha-sat,unknown,36000,No,No
soc-brightkite,sat,437.98,No,No
soc-brightkite-sat,unknown,36000,No,No
soc-buzznet,unknown,36000,No,No
soc-buzznet-sat,unknown,36000,No,No
soc-delicious,unknown,36000,No,No
soc-digg,unknown,36000,No,No
soc-dolphins,sat,0.01,Yes,No
soc-dolphins-sat,sat,0.03,Yes,No
soc-douban,unknown,36000,No,No
soc-douban-sat,unknown,36000,No,No
soc-epinions,sat,86.96,No,No
soc-epinions-sat,unknown,36000,No,No
soc-flickr,unknown,36000,No,No
soc-flixster,unknown,36000,No,No
soc-gowalla,unknown,36000,No,No
soc-gowalla-sat,unknown,36000,No,No
soc-karate,sat,0.01,Yes,No
soc-karate-sat,sat,0.01,Yes,No
soc-lastfm,unknown,36000,No,No
soc-livejournal,unknown,36000,No,No
soc-orkut,unknown,36000,No,No
soc-pokec,unknown,36000,No,No
soc-slashdot,unknown,36000,No,No
soc-slashdot-sat,unknown,36000,No,No
soc-twitter-follows,unknown,36000,No,No
soc-twitter-follows-sat,unknown,36000,No,No
soc-wiki-Vote,sat,0.09,No,No
soc-wiki-Vote-sat,unknown,36000,No,No
soc-youtube,unknown,36000,No,No
soc-youtube-snap,unknown,36000,No,No
socfb-A-anon,unknown,36000,No,No
socfb-B-anon,unknown,36000,No,No
socfb-Berkeley13,unknown,36000,No,No
socfb-CMU,unknown,36000,No,No
socfb-Duke14,unknown,36000,No,No
socfb-Indiana,unknown,36000,No,No
socfb-MIT,unknown,36000,No,No
socfb-OR,unknown,36000,No,No
socfb-Penn94,unknown,36000,No,No
socfb-Stanford3,unknown,36000,No,No
socfb-Texas84,unknown,36000,No,No
socfb-UCLA,unknown,36000,No,No
socfb-UCSB37,unknown,36000,No,No
socfb-UConn,unknown,36000,No,No
socfb-UF,unknown,36000,No,No
socfb-UIllinois,unknown,36000,No,No
socfb-Wisconsin87,unknown,36000,No,No
socfb-uci-uni,unknown,36000,No,No
tech-RL-caida,unknown,36000,No,No
tech-RL-caida-sat,unknown,36000,No,No
tech-WHOIS,sat,5.82,No,No
tech-WHOIS-sat,unknown,36000,No,No
tech-as-caida2007,sat,89.9,No,No
tech-as-caida2007-sat,unknown,36000,No,No
tech-as-skitter,unknown,36000,No,No
tech-internet-as,sat,221.87,No,No
tech-internet-as-sat,unknown,36000,No,No
tech-p2p-gnutella,unknown,36000,No,No
tech-p2p-gnutella-sat,unknown,36000,No,No
tech-routers-rf,sat,0.42,No,No
tech-routers-rf-sat,unknown,36000,No,No
web-BerkStan,sat,16.31,No,No
web-BerkStan-sat,unknown,36000,No,No
web-arabic-2005,unknown,36000,No,No
web-arabic-2005-sat,unknown,36000,No,No
web-edu,sat,0.85,No,No
web-edu-sat,unknown,36000,No,No
web-google,sat,0.15,No,No
web-google-sat,unknown,36000,No,No
web-indochina-2004,sat,12.58,No,No
web-indochina-2004-sat,unknown,36000,No,No
web-it-2004,unknown,36000,No,No
web-polblogs,sat,0.04,No,No
web-polblogs-sat,unknown,36000,No,No
web-sk-2005,unknown,36000,No,No
web-sk-2005-sat,unknown,36000,No,No
web-spam,sat,2.16,No,No
web-spam-sat,unknown,36000,No,No
web-uk-2005,unknown,36000,No,No
web-uk-2005-sat,unknown,36000,No,No
web-webbase-2001,sat,29.85,No,No
web-webbase-2001-sat,unknown,36000,No,No
web-wikipedia2009,unknown,36000,No,No
